,crimeCaseNumber,CrimeDate,CrimeCode,CrimeTime,Location,Description,Weapon,Post,District,Neighborhood,counter,lat,long
4097,NA,6/28/2014,3B,21:20:00,0 W LOMBARD ST,ROBBERY - STREET,,111,CENTRAL,Downtown,1,39.28775,-76.61518
4098,NA,6/28/2014,4B,21:57:00,4800 TRUESDALE AV,AGG. ASSAULT,KNIFE,443,NORTHEASTERN,Frankford,1,39.31696,-76.54881
4099,NA,6/28/2014,4C,22:30:00,3000 E HOFFMAN ST,AGG. ASSAULT,OTHER,332,EASTERN,Berea,1,39.30718,-76.57567
4100,NA,6/28/2014,3B,22:45:00,800 W PRATT ST,ROBBERY - STREET,,931,SOUTHERN,Hollins Market,1,39.28602,-76.6291
4101,NA,6/28/2014,4D,23:05:00,300 E LAFAYETTE AV,AGG. ASSAULT,HANDS,311,EASTERN,Greenmount West,1,39.31,-76.61185
4102,NA,6/28/2014,4D,23:05:00,300 E LAFAYETTE AV,AGG. ASSAULT,HANDS,311,EASTERN,Greenmount West,1,39.31,-76.61185
4103,NA,6/29/2014,3B,4:42:00,200 N GAY ST,ROBBERY - STREET,,111,CENTRAL,Downtown,1,39.29231,-76.60886
4104,NA,6/29/2014,3AJF,6:00:00,1300 N FREMONT AV,ROBBERY - CARJACKING,FIREARM,743,WESTERN,Sandtown-Winchester,1,39.30359,-76.63696
4105,NA,6/29/2014,4A,9:54:00,2400 W BALTIMORE ST,AGG. ASSAULT,FIREARM,714,WESTERN,Penrose/Fayette Street Outreach,1,39.28783,-76.6549
4106,NA,6/29/2014,4D,10:00:00,2100 HOLLINS ST,AGG. ASSAULT,HANDS,842,SOUTHWESTERN,Boyd-Booth,1,39.28696,-76.65057
4107,NA,6/29/2014,4A,12:45:00,600 N LINWOOD AVE,AGG. ASSAULT,FIREARM,221,SOUTHEASTERN,McElderry Park,1,39.298,-76.57661
4108,NA,6/29/2014,3B,13:55:00,5800 HILLEN RD,ROBBERY - STREET,,415,NORTHEASTERN,Loch Raven,1,39.35916,-76.58182
4109,NA,6/29/2014,3AF,0:18:00,1300 BALLARD WAY,ROBBERY - STREET,FIREARM,243,SOUTHEASTERN,O'Donnell Heights,1,39.27875,-76.5424
4110,NA,6/29/2014,3AO,0:40:00,0 E 28TH ST,ROBBERY - STREET,OTHER,512,NORTHERN,Charles Village,1,39.32194,-76.61714
4111,NA,6/29/2014,4B,1:00:00,100 MCMECHEN ST,AGG. ASSAULT,KNIFE,132,CENTRAL,Bolton Hill,1,39.31003,-76.62388
4112,NA,6/29/2014,4B,1:00:00,5600 JONQUIL AV,AGG. ASSAULT,KNIFE,632,NORTHWESTERN,Glen,1,39.35112,-76.68769
4113,NA,6/29/2014,4B,1:00:00,5600 JONQUIL AV,AGG. ASSAULT,KNIFE,632,NORTHWESTERN,Glen,1,39.35112,-76.68769
4114,NA,6/29/2014,4C,2:30:00,0 S CAREY ST,AGG. ASSAULT,OTHER,931,SOUTHERN,Hollins Market,1,39.28721,-76.63803
4115,NA,6/29/2014,4D,3:10:00,1800 RUTLAND AV,AGG. ASSAULT,HANDS,331,EASTERN,Broadway East,1,39.31116,-76.59295
4116,NA,6/29/2014,3AF,4:42:00,1300 N CAROLINE ST,ROBBERY - STREET,FIREARM,343,EASTERN,Oliver,1,39.30533,-76.59809
4117,NA,6/29/2014,4C,15:11:00,1300 N MOUNT ST,AGG. ASSAULT,OTHER,743,WESTERN,Sandtown-Winchester,1,39.30404,-76.6447
4118,NA,6/29/2014,4C,16:30:00,4000 EASTERN AV,AGG. ASSAULT,OTHER,233,SOUTHEASTERN,Brewers Hill,1,39.28676,-76.56306
4119,NA,6/29/2014,4C,16:30:00,4000 EASTERN AV,AGG. ASSAULT,OTHER,233,SOUTHEASTERN,Brewers Hill,1,39.28676,-76.56306
4120,NA,6/29/2014,4A,18:54:00,800 ALLENDALE ST,AGG. ASSAULT,FIREARM,844,SOUTHWESTERN,Edgewood,1,39.29744,-76.67854
4121,NA,6/29/2014,1F,1900,800 ALLENDALE ST,HOMICIDE,FIREARM,844,SOUTHWESTERN,Edgewood,1,39.29744,-76.67854
4122,NA,6/29/2014,9S,1900,800 ALLENDALE ST,SHOOTING,FIREARM,844,SOUTHWESTERN,Edgewood,1,39.29744,-76.67854
4123,NA,6/29/2014,1F,1900,800 ALLENDALE ST,HOMICIDE,FIREARM,844,SOUTHWESTERN,Edgewood,1,39.29744,-76.67854
4124,NA,6/29/2014,4B,20:25:00,4000 FERNHILL,AGG. ASSAULT,KNIFE,621,NORTHWESTERN,West Arlington,1,39.33769,-76.68579
4125,NA,6/29/2014,4C,20:30:00,1700 DARLEY AV,AGG. ASSAULT,OTHER,342,EASTERN,Darley Park,1,39.31473,-76.59262
4126,NA,6/29/2014,4C,20:49:00,4100 AUDREY AV,AGG. ASSAULT,OTHER,913,SOUTHERN,Brooklyn,1,39.23003,-76.60399
4127,NA,6/29/2014,3B,21:44:00,2200 N CHARLES ST,ROBBERY - STREET,,514,NORTHERN,Old Goucher,1,39.31439,-76.61679
4128,NA,6/29/2014,3AF,21:47:00,300 W 28TH ST,ROBBERY - STREET,FIREARM,511,NORTHERN,Remington,1,39.32086,-76.62216
4129,NA,6/29/2014,4C,22:45:00,2400 SHIRLEY AV,AGG. ASSAULT,OTHER,533,NORTHERN,Greenspring,1,39.33591,-76.65865
4130,NA,6/29/2014,1F,2352,1300 WARD ST,HOMICIDE,FIREARM,932,SOUTHERN,Washington Village/Pigtown,1,39.28019,-76.63487
4131,NA,6/30/2014,3B,0:06:00,500 S SMALLWOOD ST,ROBBERY - STREET,,841,SOUTHWESTERN,Carrollton Ridge,1,39.28181,-76.65115
4132,NA,6/30/2014,3K,0:30:00,2700 PULASKI HWY,ROBBERY - RESIDENCE,,221,SOUTHEASTERN,McElderry Park,1,39.29484,-76.57839
4133,NA,6/30/2014,3AO,0:36:00,100 W PRATT ST,ROBBERY - STREET,OTHER,113,CENTRAL,Downtown West,1,39.28647,-76.61639
4134,NA,6/30/2014,3AF,1:22:00,3300 SWAN DR,ROBBERY - STREET,FIREARM,531,NORTHERN,Druid Hill Park,1,39.31818,-76.64289
4135,NA,6/30/2014,3B,1:50:00,0 COMMERCE ST,ROBBERY - STREET,,111,CENTRAL,Downtown,1,39.28964,-76.61025
4136,NA,6/30/2014,9S,137,5100 REISTERSTOWN RD,SHOOTING,FIREARM,623,NORTHWESTERN,Woodmere,1,39.34221,-76.68251
4137,NA,6/30/2014,3K,4:30:00,2700 RUSCOMBE LA,ROBBERY - RESIDENCE,,532,NORTHERN,Cylburn,1,39.34824,-76.66266
4138,NA,6/30/2014,3K,4:30:00,2700 RUSCOMBE LA,ROBBERY - RESIDENCE,,532,NORTHERN,Cylburn,1,39.34824,-76.66266
4139,NA,6/30/2014,3AF,6:00:00,4000 LOCH RAVEN BLVD,ROBBERY - STREET,FIREARM,413,NORTHEASTERN,Original Northwood,1,39.3378,-76.59413
4140,NA,6/30/2014,3AK,6:00:00,3100 E NORTHERN PW,ROBBERY - STREET,KNIFE,424,NORTHEASTERN,North Harford Road,1,39.36232,-76.54881
4141,NA,6/30/2014,3CK,7:40:00,3300 PULASKI HW,ROBBERY - COMMERCIAL,KNIFE,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29589,-76.5705
4142,NA,6/30/2014,3JK,12:30:00,5500 GERLAND AV,ROBBERY - RESIDENCE,KNIFE,444,NORTHEASTERN,Frankford,1,39.33421,-76.54205
4143,NA,6/30/2014,3AF,13:15:00,2200 BAKER ST,ROBBERY - STREET,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-East,1,39.30644,-76.65306
4144,NA,6/30/2014,4D,13:20:00,3100 PULASKI HW,AGG. ASSAULT,HANDS,224,SOUTHEASTERN,Ellwood Park/Monument,1,39.29545,-76.57344
4145,NA,6/30/2014,4B,13:39:00,1700 N DALLAS ST,AGG. ASSAULT,KNIFE,343,EASTERN,Oliver,1,39.31012,-76.5976
4146,NA,6/30/2014,3AF,13:45:00,2700 AILSA AV,ROBBERY - STREET,FIREARM,421,NORTHEASTERN,Lauraville,1,39.34877,-76.56945
4147,NA,6/30/2014,4A,17:51:00,1500 ORLEANS ST,AGG. ASSAULT,FIREARM,321,EASTERN,Dunbar-Broadway,1,39.2952,-76.59719
4148,NA,6/30/2014,4A,17:51:00,1500 ORLEANS ST,AGG. ASSAULT,FIREARM,321,EASTERN,Dunbar-Broadway,1,39.2952,-76.59719
4149,NA,6/30/2014,9S,1751,200 N BOND ST,SHOOTING,FIREARM,212,SOUTHEASTERN,Dunbar-Broadway,1,39.29366,-76.59594
4150,NA,6/30/2014,3CK,18:21:00,3300 E FAYETTE ST,ROBBERY - COMMERCIAL,KNIFE,222,SOUTHEASTERN,Patterson Park Neighborhood,1,39.29481,-76.57081
4151,NA,6/30/2014,4D,22:51:00,1800 N WASHINGTON ST,AGG. ASSAULT,HANDS,331,EASTERN,Broadway East,1,39.31131,-76.5904
4152,NA,6/30/2014,4A,22:56:00,1300 HOLLINS ST,AGG. ASSAULT,FIREARM,933,SOUTHERN,Union Square,1,39.28757,-76.6383
4153,NA,6/30/2014,9S,2256,1300 HOLLINS ST,SHOOTING,FIREARM,933,SOUTHERN,Union Square,1,39.28757,-76.6383
4154,NA,6/30/2014,4B,23:45:00,900 W LEXINGTON ST,AGG. ASSAULT,KNIFE,712,WESTERN,Poppleton,1,39.29106,-76.6325
4155,NA,7/1/2014,3K,0:00:00,4400 CHALET CT,ROBBERY - RESIDENCE,,443,NORTHEASTERN,Frankford,1,39.32669,-76.56023
4156,NA,7/1/2014,4A,0:03:00,1800 FEDERAL ST,AGG. ASSAULT,FIREARM,331,EASTERN,Broadway East,1,39.30864,-76.59273
4157,NA,7/1/2014,4B,0:30:00,5800 NARCISSUS AVE,AGG. ASSAULT,KNIFE,632,NORTHWESTERN,Glen,1,39.35358,-76.68846
4158,NA,7/1/2014,3B,0:53:00,200 N LAKEWOOD AV,ROBBERY - STREET,,221,SOUTHEASTERN,McElderry Park,1,39.29485,-76.57925
4159,NA,7/1/2014,9S,3,1800 E FEDERAL ST,SHOOTING,FIREARM,331,EASTERN,Broadway East,1,39.30864,-76.59273
4160,NA,7/1/2014,3AJF,1:01:00,2100 EAGLE ST,ROBBERY - CARJACKING,FIREARM,841,SOUTHWESTERN,Carrollton Ridge,1,39.28048,-76.649
4161,NA,7/1/2014,4A,1:37:00,5100 REISTERSTOWN RD,AGG. ASSAULT,FIREARM,623,NORTHWESTERN,Woodmere,1,39.34221,-76.68251
4162,NA,7/1/2014,3AF,5:30:00,1400 MULLIKIN CT,ROBBERY - STREET,FIREARM,212,SOUTHEASTERN,Dunbar-Broadway,1,39.29441,-76.59875
4163,NA,7/1/2014,3AF,6:59:00,4400 REISTERSTOWN RD,ROBBERY - STREET,FIREARM,613,NORTHWESTERN,Towanda-Grantley,1,39.33897,-76.66802
4164,NA,7/1/2014,4B,7:00:00,2100 HOLLINS ST,AGG. ASSAULT,KNIFE,842,SOUTHWESTERN,Boyd-Booth,1,39.28695,-76.65065
4165,NA,7/1/2014,3JK,9:00:00,2100 W FAYETTE ST,ROBBERY - RESIDENCE,KNIFE,714,WESTERN,Penrose/Fayette Street Outreach,1,39.28932,-76.65063
4166,NA,7/1/2014,3CO,9:15:00,800 N WOODINGTON RD,ROBBERY - COMMERCIAL,OTHER,844,SOUTHWESTERN,Edmondson Village,1,39.29723,-76.6861
4167,NA,7/1/2014,4B,9:20:00,4900 EASTERN AV,AGG. ASSAULT,KNIFE,242,SOUTHEASTERN,Greektown,1,39.28706,-76.55422
4168,NA,7/1/2014,4B,9:20:00,4900 EASTERN AV,AGG. ASSAULT,KNIFE,242,SOUTHEASTERN,Greektown,1,39.28706,-76.55422
4169,NA,7/1/2014,4B,9:20:00,4900 EASTERN AV,AGG. ASSAULT,KNIFE,242,SOUTHEASTERN,Greektown,1,39.28706,-76.55422
4170,NA,7/1/2014,4B,9:20:00,4900 EASTERN AV,AGG. ASSAULT,KNIFE,242,SOUTHEASTERN,Greektown,1,39.28706,-76.55422
4171,NA,7/1/2014,4C,11:50:00,2300 GWYNNS FALLS PW,AGG. ASSAULT,OTHER,731,WESTERN,Mondawmin,1,39.31539,-76.65423
4172,NA,7/1/2014,4A,12:15:00,2900 SISSON ST,AGG. ASSAULT,FIREARM,511,NORTHERN,Jones Falls Area,1,39.32102,-76.62691
4173,NA,7/1/2014,4C,13:21:00,1100 MONTCALM CT,AGG. ASSAULT,OTHER,913,SOUTHERN,Brooklyn,1,39.2276,-76.59728
4174,NA,7/1/2014,4C,13:21:00,1100 MONTCALM CT,AGG. ASSAULT,OTHER,913,SOUTHERN,Brooklyn,1,39.2276,-76.59728
4175,NA,7/1/2014,4B,14:25:00,4000 W FRANKLIN ST,AGG. ASSAULT,KNIFE,843,SOUTHWESTERN,Allendale,1,39.29246,-76.68325
4176,NA,7/1/2014,4B,15:45:00,800 E JEFFREY ST,AGG. ASSAULT,KNIFE,913,SOUTHERN,Brooklyn,1,39.23231,-76.60045
4177,NA,7/1/2014,3CF,15:55:00,5900 PULASKI HW,ROBBERY - COMMERCIAL,FIREARM,241,NORTHEASTERN,Pulaski Industrial Area,1,39.30204,-76.5471
4178,NA,7/1/2014,4C,17:00:00,2800 W COLD SPRING LA,AGG. ASSAULT,OTHER,613,NORTHWESTERN,Towanda-Grantley,1,39.33849,-76.6689
4179,NA,7/1/2014,2A,17:39:17,800 W LOMBARD ST,RAPE,OTHER,931,SOUTHERN,Hollins Market,1,39.28703,-76.62878
4180,NA,7/1/2014,4C,20:45:00,700 E 25TH ST,AGG. ASSAULT,OTHER,411,NORTHEASTERN,Coldstream Homestead Montebello,1,39.31829,-76.60557
4181,NA,7/1/2014,4C,20:45:00,700 E 25TH ST,AGG. ASSAULT,OTHER,411,NORTHEASTERN,Coldstream Homestead Montebello,1,39.31829,-76.60557
4182,NA,7/1/2014,4D,21:00:00,5200 ST CHARLES AV,AGG. ASSAULT,HANDS,623,NORTHWESTERN,Woodmere,1,39.3453,-76.6841
4183,NA,7/1/2014,4B,21:20:00,700 N GRANTLEY ST,AGG. ASSAULT,KNIFE,844,SOUTHWESTERN,Edgewood,1,39.29647,-76.67624
4184,NA,7/1/2014,4C,21:57:00,2400 MARBOURNE,AGG. ASSAULT,OTHER,923,SOUTHERN,Lakeland,1,39.2543,-76.6516
4185,NA,7/1/2014,4C,21:57:00,2400 MARBOURNE,AGG. ASSAULT,OTHER,923,SOUTHERN,Lakeland,1,39.2543,-76.6516
4186,NA,7/1/2014,4C,21:57:00,2400 MARBOURNE,AGG. ASSAULT,OTHER,923,SOUTHERN,Lakeland,1,39.2543,-76.6516
4187,NA,7/1/2014,4C,21:57:00,2400 MARBOURNE,AGG. ASSAULT,OTHER,923,SOUTHERN,Lakeland,1,39.2543,-76.6516
4188,NA,7/1/2014,4C,22:20:00,4500 SHAMROCK AV,AGG. ASSAULT,OTHER,442,NORTHEASTERN,Parkside,1,39.3244,-76.56009
4189,NA,7/1/2014,4A,22:24:00,300 N STRICKER ST,AGG. ASSAULT,FIREARM,711,WESTERN,Franklin Square,1,39.29263,-76.64117
4190,NA,7/1/2014,4D,22:30:00,400 N BOND ST,AGG. ASSAULT,HANDS,213,SOUTHEASTERN,Fells Point,1,39.28636,-76.59545
4191,NA,7/1/2014,4D,22:30:00,400 N BOND ST,AGG. ASSAULT,HANDS,213,SOUTHEASTERN,Fells Point,1,39.28636,-76.59545
4192,NA,7/1/2014,9S,2224,300 N STRICKER ST,SHOOTING,FIREARM,711,WESTERN,Franklin Square,1,39.29221,-76.64122
4193,NA,7/1/2014,1O,2351,5800 REISTERSTOWN RD,HOMICIDE,OTHER,631,NORTHWESTERN,Reisterstown Station,1,39.35075,-76.69467
4194,NA,7/2/2014,4A,9:18:00,3200 ANNAPOLIS RD,AGG. ASSAULT,FIREARM,922,SOUTHERN,Cherry Hill,1,39.25056,-76.63942
