,ReferenceID,Block,Lot,BuildingAddress,NoticeDate,Neighborhood,PoliceDistrict,CouncilDistrict,lat,long,counter
7651,1505 009 051308,1505,9,2516 E HOFFMAN ST,5/13/2008,BEREA,EASTERN,13,39.30709369,-76.58216093,1
7652,1505 014 073115,1505,14,2526 E HOFFMAN ST,7/31/2015,BEREA,EASTERN,13,39.30710521,-76.58193023,1
7653,1505 016 070215,1505,16,2530 E HOFFMAN ST,7/2/2015,BEREA,EASTERN,13,39.30711095,-76.58183879,1
7654,1505 028 032014,1505,28,1420 N LUZERNE AVE,3/20/2014,BEREA,EASTERN,13,39.30740404,-76.5816786,1
7655,1505 037 120711,1505,37,2531 E OLIVER ST,12/7/2011,BEREA,EASTERN,13,39.30777172,-76.58179159,1
7656,1505 038 030707,1505,38,2529 E OLIVER ST,3/7/2007,BEREA,EASTERN,13,39.30776983,-76.58184131,1
7657,1505 039 111512,1505,39,2527 E OLIVER ST,11/15/2012,BEREA,EASTERN,13,39.30776793,-76.58188982,1
7658,1505 040 082506,1505,40,2525 E OLIVER ST,8/25/2006,BEREA,EASTERN,13,39.30776622,-76.58193671,1
7659,1505 046 123109,1505,46,2501 E OLIVER ST,12/31/2009,BEREA,EASTERN,13,39.30777113,-76.58244343,1
7660,1505 047 111307,1505,47,1433 N MILTON AVE,11/13/2007,BEREA,EASTERN,13,39.30784107,-76.58261919,1
7661,1505 048 032608,1505,48,1431 N MILTON AVE,3/26/2008,BEREA,EASTERN,13,39.30780502,-76.58261552,1
7662,0322 037 072105,322,37,1915 DRUID HILL AVE,7/21/2005,DRUID HEIGHTS,CENTRAL,11,39.30713416,-76.63452317,1
7663,0322 045 021513,322,45,428 ROBERT ST,2/15/2013,DRUID HEIGHTS,CENTRAL,11,39.30713108,-76.63408295,1
7664,0323 019 062614,323,19,1929 MCCULLOH ST,6/26/2014,MADISON PARK,CENTRAL,11,39.30805657,-76.63417407,1
7665,0323 024 110714,323,24,1919 MCCULLOH ST,11/7/2014,MADISON PARK,CENTRAL,11,39.30788405,-76.63396074,1
7666,0323 025 062614,323,25,1917 MCCULLOH ST,6/26/2014,MADISON PARK,CENTRAL,11,39.30784899,-76.63391741,1
7667,0327 002 121410,327,2,1802 DIVISION ST,12/14/2010,UPTON,CENTRAL,11,39.30512371,-76.63479941,1
7668,0327 010 121009,327,10,1818 DIVISION ST,12/10/2009,UPTON,CENTRAL,11,39.30531183,-76.63510911,1
7669,0327 011 011607,327,11,1820 DIVISION ST,1/16/2007,UPTON,CENTRAL,11,39.30533922,-76.63513558,1
7670,0327 012 052207,327,12,1822 DIVISION ST,5/22/2007,UPTON,CENTRAL,11,39.30536374,-76.6351661,1
7671,0327 014 070615,327,14,1826 DIVISION ST,7/6/2015,UPTON,CENTRAL,11,39.30541242,-76.63522678,1
7672,0327 015 102907,327,15,1828 DIVISION ST,10/29/2007,UPTON,CENTRAL,11,39.3054363,-76.63525655,1
7673,0327 016 102907,327,16,1830 DIVISION ST,10/29/2007,UPTON,CENTRAL,11,39.30546002,-76.63528609,1
7674,0327 018 112112,327,18,1834 DIVISION ST,11/21/2012,UPTON,CENTRAL,11,39.30550857,-76.63534659,1
7675,0327 019 052108,327,19,1836 DIVISION ST,5/21/2008,UPTON,CENTRAL,11,39.30553252,-76.63537643,1
7676,0327 022 122608,327,22,1842 DIVISION ST,12/26/2008,UPTON,CENTRAL,11,39.30560449,-76.63546609,1
7677,0327 023 110105,327,23,1844 DIVISION ST,11/1/2005,UPTON,CENTRAL,11,39.3056284,-76.63549589,1
7678,0327 024 110105,327,24,1846 DIVISION ST,11/1/2005,UPTON,CENTRAL,11,39.30565106,-76.63552667,1
7679,0327 039 043015,327,39,1829 PENNSYLVANIA AVE,4/30/2015,UPTON,CENTRAL,11,39.30500533,-76.63607597,1
7680,0327 044 072114,327,44,1821 PENNSYLVANIA AVE,7/21/2014,UPTON,CENTRAL,11,39.30488191,-76.63592499,1
7681,0327 046 072214,327,46,1819 PENNSYLVANIA AVE,7/22/2014,UPTON,CENTRAL,11,39.3048327,-76.63586447,1
7682,0327 047 122415,327,47,1817 PENNSYLVANIA AVE,12/24/2015,UPTON,CENTRAL,11,39.30480888,-76.63583509,1
7683,0328 001 011316,328,1,1800 DRUID HILL AVE,1/13/2016,DRUID HEIGHTS,CENTRAL,11,39.30588017,-76.63368118,1
7684,0328 006 110508,328,6,1810 DRUID HILL AVE,11/5/2008,DRUID HEIGHTS,CENTRAL,11,39.3060004,-76.63388242,1
7685,0328 011 062215,328,11,1820 DRUID HILL AVE,6/22/2015,DRUID HEIGHTS,CENTRAL,11,39.30615257,-76.63407192,1
7686,0328 012 123010,328,12,1822 DRUID HILL AVE,12/30/2010,DRUID HEIGHTS,CENTRAL,11,39.30618268,-76.63410948,1
7687,0328 015 062308,328,15,1828 DRUID HILL AVE,6/23/2008,DRUID HEIGHTS,CENTRAL,11,39.30627804,-76.63421955,1
7688,0328 040 102405,328,40,537 ROBERT ST,10/24/2005,DRUID HEIGHTS,CENTRAL,11,39.3058972,-76.63514633,1
7689,0328 047 123109,328,47,1829 DIVISION ST,12/31/2009,DRUID HEIGHTS,CENTRAL,11,39.30575371,-76.63491661,1
7690,0328 048 042310,328,48,1827 DIVISION ST,4/23/2010,DRUID HEIGHTS,CENTRAL,11,39.30573047,-76.63488764,1
7691,0373 047 082806,373,47,1407 MYRTLE AVE,8/28/2006,UPTON,CENTRAL,11,39.30013918,-76.63363359,1
7692,0373 048 060208,373,48,1405 MYRTLE AVE,6/2/2008,UPTON,CENTRAL,11,39.30010825,-76.63359327,1
7693,0373 049 071311,373,49,1403 MYRTLE AVE,7/13/2011,UPTON,CENTRAL,11,39.30007598,-76.63355308,1
7694,0374 041 122115,374,41,608 W LAFAYETTE AVE,12/21/2015,UPTON,CENTRAL,11,39.3008934,-76.63244081,1
7695,0374 042 071310,374,42,610 W LAFAYETTE AVE,7/13/2010,UPTON,CENTRAL,11,39.3008648,-76.63248042,1
7696,0375 058 051911,375,58,542 W LAFAYETTE AVE,5/19/2011,UPTON,CENTRAL,11,39.30173605,-76.63127324,1
7697,0376 002 120407,376,2,1402 DRUID HILL AVE,12/4/2007,UPTON,CENTRAL,11,39.3027592,-76.62986863,1
7698,0376 007 102915,376,7,1412 DRUID HILL AVE,10/29/2015,UPTON,CENTRAL,11,39.30291581,-76.63010273,1
7699,0376 012 092311,376,12,1426 DRUID HILL AVE,9/23/2011,UPTON,CENTRAL,11,39.30321465,-76.63046117,1
7700,0376 013 120711,376,13,1428 DRUID HILL AVE,12/7/2011,UPTON,CENTRAL,11,39.3032539,-76.63050745,1
7701,0376 014 032315,376,14,1430 DRUID HILL AVE,3/23/2015,UPTON,CENTRAL,11,39.30331182,-76.63058083,1
7702,0376 017 060104,376,17,505 MOSHER ST,6/1/2004,UPTON,CENTRAL,11,39.30309493,-76.63072405,1
7703,0376 022 021916,376,22,515 MOSHER ST,2/19/2016,UPTON,CENTRAL,11,39.30284899,-76.63102249,1
7704,0376 038 110705,376,38,1411 ETTING ST,11/7/2005,UPTON,CENTRAL,11,39.30286219,-76.63043179,1
7705,0377 004 121815,377,4,1406 MCCULLOH ST,12/18/2015,UPTON,CENTRAL,11,39.30338255,-76.62925555,1
7706,0377 024 022707,377,24,429 MOSHER ST,2/27/2007,UPTON,CENTRAL,11,39.30348873,-76.63021181,1
7707,0377 026 120215,377,26,1423 DRUID HILL AVE,12/2/2015,UPTON,CENTRAL,11,39.30342606,-76.62992319,1
7708,0377 032 110209,377,32,1411 DRUID HILL AVE,11/2/2009,UPTON,CENTRAL,11,39.30320951,-76.62965525,1
7709,0378 008 011316,378,8,1414 MADISON AVE,1/13/2016,MADISON PARK,CENTRAL,11,39.30414258,-76.62873133,1
7710,0378 011 102915,378,11,1420 MADISON AVE,10/29/2015,MADISON PARK,CENTRAL,11,39.30427377,-76.62889551,1
7711,0378 021 101408,378,21,1421 MCCULLOH ST,10/14/2008,MADISON PARK,CENTRAL,11,39.30398189,-76.62916069,1
7712,0378 025 020608,378,25,1413 MCCULLOH ST,2/6/2008,MADISON PARK,CENTRAL,11,39.30382187,-76.628963,1
7713,0378 030 120311,378,30,1403 MCCULLOH ST,12/3/2011,MADISON PARK,CENTRAL,11,39.30362344,-76.62871789,1
7714,0378 031 103015,378,31,1401 MCCULLOH ST,10/30/2015,MADISON PARK,CENTRAL,11,39.30358353,-76.62866858,1
7715,0379 013 100815,379,13,313 MOSHER ST,10/8/2015,MADISON PARK,CENTRAL,11,39.30482363,-76.62844073,1
7716,0379 024 100313,379,24,1413 MADISON AVE,10/3/2013,MADISON PARK,CENTRAL,11,39.3045017,-76.62822078,1
7717,0384 014 090415,384,14,1427 JOHN ST,9/4/2015,BOLTON HILL,CENTRAL,11,39.30838173,-76.62363824,1
7718,0387 009 012012,387,9,1802 MARYLAND AVE,1/20/2012,CHARLES NORTH,CENTRAL,12,39.30988625,-76.61819927,1
7719,0388 009 081415,388,9,1820 N CHARLES ST,8/14/2015,CHARLES NORTH,CENTRAL,12,39.31052338,-76.61677721,1
7720,0328 057 123109,328,57,1809 DIVISION ST,12/31/2009,DRUID HEIGHTS,CENTRAL,11,39.30549767,-76.63459786,1
7721,0328 058 012812,328,58,1807 DIVISION ST,1/28/2012,DRUID HEIGHTS,CENTRAL,11,39.30546895,-76.63456215,1
7722,0328 059 090105,328,59,1805 DIVISION ST,9/1/2005,DRUID HEIGHTS,CENTRAL,11,39.30543893,-76.63453458,1
7723,0328 060 112112,328,60,1801 DIVISION ST,11/21/2012,DRUID HEIGHTS,CENTRAL,11,39.30530735,-76.634546,1
7724,0328 069 082511,328,69,524 LAURENS ST,8/25/2011,DRUID HEIGHTS,CENTRAL,11,39.30553245,-76.63424244,1
7725,0328 070 123109,328,70,522 LAURENS ST,12/31/2009,DRUID HEIGHTS,CENTRAL,11,39.3055566,-76.63421005,1
7726,0328 071 123109,328,71,520 LAURENS ST,12/31/2009,DRUID HEIGHTS,CENTRAL,11,39.30558369,-76.63417377,1
7727,0328 073 083005,328,73,516 LAURENS ST,8/30/2005,DRUID HEIGHTS,CENTRAL,11,39.30567863,-76.63406785,1
7728,0328 074 083005,328,74,514 LAURENS ST,8/30/2005,DRUID HEIGHTS,CENTRAL,11,39.30569885,-76.63403569,1
7729,0328 076 100715,328,76,510 LAURENS ST,10/7/2015,DRUID HEIGHTS,CENTRAL,11,39.30574497,-76.63397263,1
7730,0328 077 100715,328,77,508 LAURENS ST,10/7/2015,DRUID HEIGHTS,CENTRAL,11,39.30576944,-76.63393923,1
7731,0328 093 102811,328,93,1824 ETTING ST,10/28/2011,DRUID HEIGHTS,CENTRAL,11,39.30592457,-76.63468611,1
7732,0328 113 102210,328,113,1801 ETTING ST,10/22/2010,DRUID HEIGHTS,CENTRAL,11,39.30581362,-76.63407954,1
7733,0329 001 021314,329,1,1800 MCCULLOH ST,2/13/2014,DRUID HEIGHTS,CENTRAL,11,39.3064319,-76.6329327,1
7734,0329 006 101415,329,6,1810 MCCULLOH ST,10/14/2015,DRUID HEIGHTS,CENTRAL,11,39.30657532,-76.63320812,1
7735,0329 010 120613,329,10,1818 MCCULLOH ST,12/6/2013,DRUID HEIGHTS,CENTRAL,11,39.30672236,-76.63338962,1
7736,0329 016 091113,329,16,1830 MCCULLOH ST,9/11/2013,DRUID HEIGHTS,CENTRAL,11,39.30688926,-76.63359867,1
7737,0329 017 022415,329,17,1832 MCCULLOH ST,2/24/2015,DRUID HEIGHTS,CENTRAL,11,39.30696671,-76.63356001,1
7738,0329 022 071312,329,22,421 ROBERT ST,7/13/2012,DRUID HEIGHTS,CENTRAL,11,39.30693963,-76.63372763,1
7739,0329 025 122911,329,25,427 ROBERT ST,12/29/2011,DRUID HEIGHTS,CENTRAL,11,39.3068641,-76.63383127,1
7740,0329 028 121913,329,28,1837 DRUID HILL AVE,12/19/2013,DRUID HEIGHTS,CENTRAL,11,39.30662237,-76.63388836,1
7741,0329 032 060409,329,32,1829 DRUID HILL AVE,6/4/2009,DRUID HEIGHTS,CENTRAL,11,39.306519,-76.63376056,1
7742,0329 033 060311,329,33,1827 DRUID HILL AVE,6/3/2011,DRUID HEIGHTS,CENTRAL,11,39.30649306,-76.63372834,1
7743,0329 035 112115,329,35,1823 DRUID HILL AVE,11/21/2015,DRUID HEIGHTS,CENTRAL,11,39.30644251,-76.63366529,1
7744,0329 044 111715,329,44,1805 DRUID HILL AVE,11/17/2015,DRUID HEIGHTS,CENTRAL,11,39.30620965,-76.63337752,1
7745,0330 021 050115,330,21,411 ROBERT ST,5/1/2015,MADISON PARK,CENTRAL,11,39.30728716,-76.63326444,1
7746,0330 024 020309,330,24,1827 MCCULLOH ST,2/3/2009,MADISON PARK,CENTRAL,11,39.30720537,-76.63336775,1
7747,0336 026 012015,336,26,664 PITCHER ST,1/20/2015,UPTON,CENTRAL,11,39.30198931,-76.63582827,1
7748,0338 035 121609,338,35,575 LAURENS ST,12/16/2009,UPTON,CENTRAL,11,39.30449024,-76.63499341,1
7749,0338 057 121609,338,57,572 WILSON ST,12/16/2009,UPTON,CENTRAL,11,39.30390201,-76.63440951,1
7750,0339 004 060310,339,4,1706 DRUID HILL AVE,6/3/2010,UPTON,CENTRAL,11,39.30516208,-76.63286306,1
7751,0339 005 050914,339,5,1708 DRUID HILL AVE,5/9/2014,UPTON,CENTRAL,11,39.30519095,-76.63289742,1
7752,0339 006 102308,339,6,1710 DRUID HILL AVE,10/23/2008,UPTON,CENTRAL,11,39.30521868,-76.63293271,1
7753,0339 007 072315,339,7,1712 DRUID HILL AVE,7/23/2015,UPTON,CENTRAL,11,39.3052479,-76.63296909,1
7754,0339 008 072315,339,8,1714 DRUID HILL AVE,7/23/2015,UPTON,CENTRAL,11,39.30527552,-76.63300342,1
7755,0339 009 072315,339,9,1716 DRUID HILL AVE,7/23/2015,UPTON,CENTRAL,11,39.30530201,-76.6330366,1
7756,0339 020 090915,339,20,1738 DRUID HILL AVE,9/9/2015,UPTON,CENTRAL,11,39.30566323,-76.63341314,1
7757,0339 023 030410,339,23,501 LAURENS ST,3/4/2010,UPTON,CENTRAL,11,39.30558877,-76.63353864,1
7758,0339 024 111907,339,24,503 LAURENS ST,11/19/2007,UPTON,CENTRAL,11,39.30556633,-76.6335696,1
7759,0339 025 052615,339,25,505 LAURENS ST,5/26/2015,UPTON,CENTRAL,11,39.30554346,-76.63360037,1
7760,0339 029 020113,339,29,513 LAURENS ST,2/1/2013,UPTON,CENTRAL,11,39.30544986,-76.63372705,1
7761,0339 032 081706,339,32,519 LAURENS ST,8/17/2006,UPTON,CENTRAL,11,39.30534074,-76.6338693,1
7762,0339 039 093011,339,39,533 LAURENS ST,9/30/2011,UPTON,CENTRAL,11,39.30517827,-76.63408592,1
7763,0339 041 051206,339,41,537 LAURENS ST,5/12/2006,UPTON,CENTRAL,11,39.30513084,-76.63414947,1
7764,0340 010 010809,340,10,1716 MCCULLOH ST,1/8/2009,UPTON,CENTRAL,11,39.30590975,-76.63238724,1
7765,0340 013 041114,340,13,1722 MCCULLOH ST,4/11/2014,UPTON,CENTRAL,11,39.3060363,-76.63249514,1
7766,0340 018 122315,340,18,1732 MCCULLOH ST,12/23/2015,UPTON,CENTRAL,11,39.30616827,-76.63270584,1
7767,0340 031 122908,340,31,1723 DRUID HILL AVE,12/29/2008,UPTON,CENTRAL,11,39.30568564,-76.63273017,1
7768,0340 033 100915,340,33,1719 DRUID HILL AVE,10/9/2015,UPTON,CENTRAL,11,39.3056258,-76.63265612,1
7769,0340 036 020315,340,36,1713 DRUID HILL AVE,2/3/2015,UPTON,CENTRAL,11,39.30553623,-76.63254703,1
7770,0340 038 032007,340,38,1709 DRUID HILL AVE,3/20/2007,UPTON,CENTRAL,11,39.30547764,-76.63247281,1
7771,0341 010 032408,341,10,419 LAURENS ST,3/24/2008,MADISON PARK,CENTRAL,11,39.30658812,-76.63212382,1
7772,0341 014 072015,341,14,1739 MCCULLOH ST,7/20/2015,MADISON PARK,CENTRAL,11,39.30649128,-76.63235892,1
7773,0341 022 121714,341,22,1723 MCCULLOH ST,12/17/2014,MADISON PARK,CENTRAL,11,39.30629813,-76.63201032,1
7774,0341 034 060305,341,34,402 WILSON ST,6/3/2005,MADISON PARK,CENTRAL,11,39.30603691,-76.63157306,1
7775,0342 025 110910,342,25,1700 EUTAW PL,11/9/2010,MADISON PARK,CENTRAL,11,39.30687623,-76.63040791,1
7776,0344 033 122115,344,33,1721 LINDEN AVE,12/21/2015,BOLTON HILL,CENTRAL,11,39.30842443,-76.62916304,1
7777,0347 021 091009,347,21,539 WILSON ST,9/10/2009,UPTON,CENTRAL,11,39.30388164,-76.63381607,1
7778,0347 025 080812,347,25,531 WILSON ST,8/8/2012,UPTON,CENTRAL,11,39.30397638,-76.6336893,1
7779,0347 034 121807,347,34,1620 DIVISION ST,12/18/2007,UPTON,CENTRAL,11,39.30392308,-76.63337321,1
7780,0347 035 041714,347,35,1618 DIVISION ST,4/17/2014,UPTON,CENTRAL,11,39.30389611,-76.6333395,1
7781,0347 036 021312,347,36,1616 DIVISION ST,2/13/2012,UPTON,CENTRAL,11,39.30386881,-76.6333053,1
7782,0347 037 102411,347,37,1614 DIVISION ST,10/24/2011,UPTON,CENTRAL,11,39.30384191,-76.63327179,1
7783,0347 047 072015,347,47,538 MCMECHEN ST,7/20/2015,UPTON,CENTRAL,11,39.30353473,-76.6328728,1
7784,0347 051 021215,347,51,546 MCMECHEN ST,2/12/2015,UPTON,CENTRAL,11,39.30343971,-76.63300226,1
7785,0347 052 120407,347,52,548 MCMECHEN ST,12/4/2007,UPTON,CENTRAL,11,39.30341489,-76.6330361,1
7786,0347 053 022015,347,53,550 MCMECHEN ST,2/20/2015,UPTON,CENTRAL,11,39.30338838,-76.63307213,1
7787,0347 054 092409,347,54,552 MCMECHEN ST,9/24/2009,UPTON,CENTRAL,11,39.3033625,-76.63310743,1
7788,0347 055 120407,347,55,554 MCMECHEN ST,12/4/2007,UPTON,CENTRAL,11,39.30333864,-76.6331399,1
7789,0347 056 011008,347,56,556 MCMECHEN ST,1/10/2008,UPTON,CENTRAL,11,39.30331402,-76.63317336,1
7790,0347 057 121609,347,57,558 MCMECHEN ST,12/16/2009,UPTON,CENTRAL,11,39.30328975,-76.63320742,1
7791,0348 027 012616,348,27,1633 DIVISION ST,1/26/2016,UPTON,CENTRAL,11,39.30430087,-76.63311536,1
7792,0348 032 080608,348,32,1623 DIVISION ST,8/6/2008,UPTON,CENTRAL,11,39.3041404,-76.63291593,1
7793,0348 033 022709,348,33,1621 DIVISION ST,2/27/2009,UPTON,CENTRAL,11,39.3041086,-76.63287632,1
7794,0348 035 011008,348,35,1619 DIVISION ST,1/10/2008,UPTON,CENTRAL,11,39.30404756,-76.63280034,1
7795,0348 041 111315,348,41,1607 DIVISION ST,11/13/2015,UPTON,CENTRAL,11,39.30384742,-76.6325617,1
7796,0349 003 082907,349,3,1610 MCCULLOH ST,8/29/2007,UPTON,CENTRAL,11,39.30502618,-76.63129608,1
7797,0354 016 101415,354,16,201 WILSON ST,10/14/2015,BOLTON HILL,CENTRAL,11,39.30885157,-76.62706871,1
7798,0359 013 091511,359,13,1526 ARGYLE AVE,9/15/2011,UPTON,CENTRAL,11,39.30171734,-76.63450005,1
7799,0359 014 112107,359,14,1528 ARGYLE AVE,11/21/2007,UPTON,CENTRAL,11,39.30174487,-76.6345341,1
7800,0359 021 041515,359,21,1542 ARGYLE AVE,4/15/2015,UPTON,CENTRAL,11,39.30194056,-76.63478147,1
7801,0359 022 110804,359,22,1544 ARGYLE AVE,11/8/2004,UPTON,CENTRAL,11,39.30197176,-76.63481654,1
7802,0359 023 010308,359,23,1546 ARGYLE AVE,1/3/2008,UPTON,CENTRAL,11,39.30200053,-76.63485217,1
7803,0359 033 081612,359,33,629 PITCHER ST,8/16/2012,UPTON,CENTRAL,11,39.30192194,-76.63522884,1
7804,0359 034 090611,359,34,631 PITCHER ST,9/6/2011,UPTON,CENTRAL,11,39.30186865,-76.63532171,1
7805,0359 035 111215,359,35,633 PITCHER ST,11/12/2015,UPTON,CENTRAL,11,39.30182407,-76.63532391,1
7806,0359 037 052809,359,37,637 PITCHER ST,5/28/2009,UPTON,CENTRAL,11,39.30178711,-76.6353976,1
7807,0359 039 112707,359,39,641 PITCHER ST,11/27/2007,UPTON,CENTRAL,11,39.30173857,-76.6354568,1
7808,0359 045 092811,359,45,1500 MYRTLE AVE,9/28/2011,UPTON,CENTRAL,11,39.30061681,-76.63479985,1
7809,0360 007 110804,360,7,1525 ARGYLE AVE,11/8/2004,UPTON,CENTRAL,11,39.30198098,-76.63417383,1
7810,0360 009 112107,360,9,1529 ARGYLE AVE,11/21/2007,UPTON,CENTRAL,11,39.30204078,-76.6342476,1
7811,0360 015 112107,360,15,1541 ARGYLE AVE,11/21/2007,UPTON,CENTRAL,11,39.30222488,-76.63443641,1
7812,0360 018 072612,360,18,1547 ARGYLE AVE,7/26/2012,UPTON,CENTRAL,11,39.30231635,-76.63453703,1
7813,0360 020 121609,360,20,1551 ARGYLE AVE,12/16/2009,UPTON,CENTRAL,11,39.30237429,-76.63460779,1
7814,0360 021 112107,360,21,1553 ARGYLE AVE,11/21/2007,UPTON,CENTRAL,11,39.30240313,-76.63464388,1
7815,0360 028 091911,360,28,603 PITCHER ST,9/19/2011,UPTON,CENTRAL,11,39.30265348,-76.63437171,1
7816,0360 029 091611,360,29,601 PITCHER ST,9/16/2011,UPTON,CENTRAL,11,39.30268241,-76.63433588,1
7817,0361 038 030310,361,38,1525 PENNSYLVANIA AVE,3/3/2010,UPTON,CENTRAL,11,39.30254759,-76.63301341,1
7818,0362 010 042513,362,10,1528 DRUID HILL AVE,4/25/2013,UPTON,CENTRAL,11,39.30399043,-76.63144969,1
7819,0362 011 012111,362,11,1530 DRUID HILL AVE,1/21/2011,UPTON,CENTRAL,11,39.30402845,-76.63149587,1
7820,0364 004 032414,364,4,1506 MADISON AVE,3/24/2014,MADISON PARK,CENTRAL,11,39.30476487,-76.62948424,1
7821,0364 005 111314,364,5,1508 MADISON AVE,11/13/2014,MADISON PARK,CENTRAL,11,39.30480725,-76.62953773,1
7822,0364 006 080713,364,6,1510 MADISON AVE,8/7/2013,MADISON PARK,CENTRAL,11,39.30485243,-76.62959119,1
7823,0364 008 041311,364,8,1514 MADISON AVE,4/13/2011,MADISON PARK,CENTRAL,11,39.30493829,-76.6296982,1
7824,0364 010 062915,364,10,1518 MADISON AVE,6/29/2015,MADISON PARK,CENTRAL,11,39.30502533,-76.62980394,1
7825,0373 001 110804,373,1,1400 ARGYLE AVE,11/8/2004,UPTON,CENTRAL,11,39.30041476,-76.63293702,1
7826,0373 002 121609,373,2,1402 ARGYLE AVE,12/16/2009,UPTON,CENTRAL,11,39.30044852,-76.63297584,1
7827,0373 005 112107,373,5,1408 ARGYLE AVE,11/21/2007,UPTON,CENTRAL,11,39.30053383,-76.63310796,1
7828,0373 006 112107,373,6,1410 ARGYLE AVE,11/21/2007,UPTON,CENTRAL,11,39.30057356,-76.63313486,1
7829,0373 007 102609,373,7,1412 ARGYLE AVE,10/26/2009,UPTON,CENTRAL,11,39.30060516,-76.63317376,1
7830,0373 008 041306,373,8,1414 ARGYLE AVE,4/13/2006,UPTON,CENTRAL,11,39.30063723,-76.63321378,1
7831,0373 011 050207,373,11,1420 ARGYLE AVE,5/2/2007,UPTON,CENTRAL,11,39.3007421,-76.633344,1
7832,0373 012 040809,373,12,1422 ARGYLE AVE,4/8/2009,UPTON,CENTRAL,11,39.30077829,-76.6333886,1
7833,0373 013 102609,373,13,1424 ARGYLE AVE,10/26/2009,UPTON,CENTRAL,11,39.3007703,-76.63350081,1
7834,0373 016 040909,373,16,1430 ARGYLE AVE,4/9/2009,UPTON,CENTRAL,11,39.30095419,-76.63351854,1
7835,0373 017 112107,373,17,1432 ARGYLE AVE,11/21/2007,UPTON,CENTRAL,11,39.30097964,-76.63354948,1
7836,0373 018 112107,373,18,1434 ARGYLE AVE,11/21/2007,UPTON,CENTRAL,11,39.30100272,-76.63357852,1
7837,0373 019 030408,373,19,1436 ARGYLE AVE,3/4/2008,UPTON,CENTRAL,11,39.30102656,-76.63360841,1
7838,0373 020 112107,373,20,1438 ARGYLE AVE,11/21/2007,UPTON,CENTRAL,11,39.30104959,-76.6336366,1
7839,0373 033 112408,373,33,1435 MYRTLE AVE,11/24/2008,UPTON,CENTRAL,11,39.30059913,-76.63419988,1
7840,0373 034 081811,373,34,1433 MYRTLE AVE,8/18/2011,UPTON,CENTRAL,11,39.30056803,-76.63416113,1
7841,0373 036 011008,373,36,1429 MYRTLE AVE,1/10/2008,UPTON,CENTRAL,11,39.30050333,-76.63408043,1
7842,0373 037 111907,373,37,1427 MYRTLE AVE,11/19/2007,UPTON,CENTRAL,11,39.30048714,-76.6340142,1
7843,0373 038 112310,373,38,1425 MYRTLE AVE,11/23/2010,UPTON,CENTRAL,11,39.30045197,-76.63396936,1
7844,0373 039 102405,373,39,1423 MYRTLE AVE,10/24/2005,UPTON,CENTRAL,11,39.30041882,-76.63392799,1
7845,0373 040 052407,373,40,1421 MYRTLE AVE,5/24/2007,UPTON,CENTRAL,11,39.30038599,-76.63388736,1
7846,0373 041 102405,373,41,1419 MYRTLE AVE,10/24/2005,UPTON,CENTRAL,11,39.30035156,-76.63384471,1
7847,0547B076 030416,0547B,76,404 GEORGE ST,3/4/2016,SETON HILL,CENTRAL,11,39.29587704,-76.62176734,1
7848,0452 025 111104,452,25,821 HARLEM AVE,11/11/2004,UPTON,CENTRAL,11,39.29667253,-76.63172997,1
7849,0452 026 111104,452,26,823 HARLEM AVE,11/11/2004,UPTON,CENTRAL,11,39.29666253,-76.63177987,1
7850,0452 027 093011,452,27,825 HARLEM AVE,9/30/2011,UPTON,CENTRAL,11,39.29666949,-76.63183005,1
7851,0452 028 100507,452,28,827 HARLEM AVE,10/5/2007,UPTON,CENTRAL,11,39.29666824,-76.63188003,1
7852,0452 030 111104,452,30,831 HARLEM AVE,11/11/2004,UPTON,CENTRAL,11,39.29666319,-76.63198316,1
7853,0452 032 081010,452,32,835 HARLEM AVE,8/10/2010,UPTON,CENTRAL,11,39.29665964,-76.63208402,1
7854,0452 033 021005,452,33,837 HARLEM AVE,2/10/2005,UPTON,CENTRAL,11,39.29665966,-76.6321347,1
7855,0452 034 111104,452,34,839 HARLEM AVE,11/11/2004,UPTON,CENTRAL,11,39.29665904,-76.63218511,1
7856,0452 036 021005,452,36,843 HARLEM AVE,2/10/2005,UPTON,CENTRAL,11,39.29665337,-76.63228695,1
7857,0452 037 111104,452,37,845 HARLEM AVE,11/11/2004,UPTON,CENTRAL,11,39.29665148,-76.63233784,1
7858,0452 038 111104,452,38,847 HARLEM AVE,11/11/2004,UPTON,CENTRAL,11,39.29664942,-76.6323885,1
7859,0452 041 111104,452,41,853 HARLEM AVE,11/11/2004,UPTON,CENTRAL,11,39.29664566,-76.63254057,1
7860,0388 011 081415,388,11,3 W NORTH AVE,8/14/2015,CHARLES NORTH,CENTRAL,12,39.31071663,-76.61685245,1
7861,0388 025 062613,388,25,1817 MARYLAND AVE,6/26/2013,CHARLES NORTH,CENTRAL,12,39.3102828,-76.61748554,1
7862,0389 019 112015,389,19,21 E NORTH AVE,11/20/2015,CHARLES NORTH,CENTRAL,12,39.31067314,-76.61583106,1
7863,0390 005 081211,390,5,1809 SAINT PAUL ST,8/12/2011,GREENMOUNT WEST,CENTRAL,12,39.31016775,-76.61454998,1
7864,0390 015 121215,390,15,131 E NORTH AVE,12/12/2015,GREENMOUNT WEST,CENTRAL,12,39.31083269,-76.61428468,1
